district,leg_assembly,booth_no,polling_station_name,eng_file_name,mal_file_name
14.THIRUVANANTHAPURAM,128.ATTINGAL ,104,GOVT LPS ADAYAMAN,kerala_pdfs/eng_14_128_104.pdf,kerala_pdfs/mal_14_128_104.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,105,"GOVT. LPS ADAYAMAN, EAST BUILDING, NORTH",kerala_pdfs/eng_14_128_105.pdf,kerala_pdfs/mal_14_128_105.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,106,S  V LPS THOLIKKUZHY (NORT SIDE),kerala_pdfs/eng_14_128_106.pdf,kerala_pdfs/mal_14_128_106.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,107,GOVT. LPS ADAYAMAN (WEST BUILDING),kerala_pdfs/eng_14_128_107.pdf,kerala_pdfs/mal_14_128_107.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,108,LPS PAPPALA (NORTH SIDE),kerala_pdfs/eng_14_128_108.pdf,kerala_pdfs/mal_14_128_108.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,109,"TOWN UPS OOMANPALLIKKARA, EAST BUILDING (SOUTH)",kerala_pdfs/eng_14_128_109.pdf,kerala_pdfs/mal_14_128_109.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,110,"TOWN UPS OOMANPALLIKKARA, EAST BUILDING (NORTH)",kerala_pdfs/eng_14_128_110.pdf,kerala_pdfs/mal_14_128_110.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,111,TOWN UPS OOMANPALLIKKARA (WEST BUILDING),kerala_pdfs/eng_14_128_111.pdf,kerala_pdfs/mal_14_128_111.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,112,S V LPS THOLIKKUZHY (SOUTH SIDE),kerala_pdfs/eng_14_128_112.pdf,kerala_pdfs/mal_14_128_112.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,113,GOVT LPS PULIMATH (SOUTH SIDE),kerala_pdfs/eng_14_128_113.pdf,kerala_pdfs/mal_14_128_113.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,114,GOVT LPS PULIMATH (NORTH SIDE),kerala_pdfs/eng_14_128_114.pdf,kerala_pdfs/mal_14_128_114.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,115,GOVT LPS PULIMATH (South Portion),kerala_pdfs/eng_14_128_115.pdf,kerala_pdfs/mal_14_128_115.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,116,L M LPS PORUNTHAMAN (SOUTH BUILDING),kerala_pdfs/eng_14_128_116.pdf,kerala_pdfs/mal_14_128_116.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,117,L M LPS PORUNTHAMAN ,kerala_pdfs/eng_14_128_117.pdf,kerala_pdfs/mal_14_128_117.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,118,"Govt LPS Kuttimoodu, Main Building(North Side)",kerala_pdfs/eng_14_128_118.pdf,kerala_pdfs/mal_14_128_118.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,119,L M LPS ARIVARIKKUZHY (EAST SIDE),kerala_pdfs/eng_14_128_119.pdf,kerala_pdfs/mal_14_128_119.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,120,L M LPS ARIVARIKUZHY (WEST SIDE),kerala_pdfs/eng_14_128_120.pdf,kerala_pdfs/mal_14_128_120.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,121,"Govt LPS Kuttimoodu, Main Building(East Side)",kerala_pdfs/eng_14_128_121.pdf,kerala_pdfs/mal_14_128_121.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,122,U P S THALIKKUZHY (SOUTH SIDE),kerala_pdfs/eng_14_128_122.pdf,kerala_pdfs/mal_14_128_122.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,123,"DEVASWOM BOARD H S, KARATE (EAST BUILDING)",kerala_pdfs/eng_14_128_123.pdf,kerala_pdfs/mal_14_128_123.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,124,"DEVASWAM BOARD H S, KARATE (WEST BUILDING)",kerala_pdfs/eng_14_128_124.pdf,kerala_pdfs/mal_14_128_124.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,125,GOVT LPS PEDIKULAM (EAST SIDE),kerala_pdfs/eng_14_128_125.pdf,kerala_pdfs/mal_14_128_125.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,126,GOVT LPS PEDIKULAM (D P E P BLOCK),kerala_pdfs/eng_14_128_126.pdf,kerala_pdfs/mal_14_128_126.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,127,DEVASWOM BOARD H S KARATE (EAST BUILDING) EAST PORTION,kerala_pdfs/eng_14_128_127.pdf,kerala_pdfs/mal_14_128_127.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,128,U P S THALIKKUZHY (NORTH SIDE),kerala_pdfs/eng_14_128_128.pdf,kerala_pdfs/mal_14_128_128.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,129,U P S THALIKKUZHY ,kerala_pdfs/eng_14_128_129.pdf,kerala_pdfs/mal_14_128_129.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,130,GOVT LPS PULLAYIL (NEW BLOCK - SOUTH),kerala_pdfs/eng_14_128_130.pdf,kerala_pdfs/mal_14_128_130.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,131,"SKV UPS Pullayil, Office Building, Middle portion",kerala_pdfs/eng_14_128_131.pdf,kerala_pdfs/mal_14_128_131.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,132,"GOVT. H S KODUVAZHANOOR, MAIN BUILDING, SOUTH PORTION",kerala_pdfs/eng_14_128_132.pdf,kerala_pdfs/mal_14_128_132.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,133,"GOVT. H S KODUVAZHANOOR, MAIN BUILDING, MIDDLE PORTION",kerala_pdfs/eng_14_128_133.pdf,kerala_pdfs/mal_14_128_133.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,134,"Govt.H.S.Koduvazhannoor,West Building,North side",kerala_pdfs/eng_14_128_134.pdf,kerala_pdfs/mal_14_128_134.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,135,"Govt.H.S.Koduvazhannoor,West Building,South side",kerala_pdfs/eng_14_128_135.pdf,kerala_pdfs/mal_14_128_135.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,136,"GOVT H S KODUVAZHANOOR, MAIN BUILDING NORTH PORTION",kerala_pdfs/eng_14_128_136.pdf,kerala_pdfs/mal_14_128_136.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,137,"GOVT H S KODUVAZHANOOR, West Building",kerala_pdfs/eng_14_128_137.pdf,kerala_pdfs/mal_14_128_137.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,138,"Govt. L P S, Alamcode (North Side)",kerala_pdfs/eng_14_128_138.pdf,kerala_pdfs/mal_14_128_138.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,139,"Govt. L P S, Alamcode East Building (South Side)",kerala_pdfs/eng_14_128_139.pdf,kerala_pdfs/mal_14_128_139.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,140,"Govt. L P S, Melattingal Main Building (North Portion)",kerala_pdfs/eng_14_128_140.pdf,kerala_pdfs/mal_14_128_140.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,141,"Govt. L P S, Melattingal",kerala_pdfs/eng_14_128_141.pdf,kerala_pdfs/mal_14_128_141.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,142,"Govt. L P S, Paravoorkonam (West Side)",kerala_pdfs/eng_14_128_142.pdf,kerala_pdfs/mal_14_128_142.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,143,"Govt. HighSchool,  Avanavancheri (South Side)",kerala_pdfs/eng_14_128_143.pdf,kerala_pdfs/mal_14_128_143.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,144,"Govt. HighSchool, Avanavancheri (North Side)",kerala_pdfs/eng_14_128_144.pdf,kerala_pdfs/mal_14_128_144.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,145,"Govt. Polytechnic, Valiyakunnu (North Side)",kerala_pdfs/eng_14_128_145.pdf,kerala_pdfs/mal_14_128_145.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,146,"Govt. Polytechnic, Valiyakunnu (South Side)",kerala_pdfs/eng_14_128_146.pdf,kerala_pdfs/mal_14_128_146.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,147,"Govt. L P S, Paravoorkonam (East Side)",kerala_pdfs/eng_14_128_147.pdf,kerala_pdfs/mal_14_128_147.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,148,"L M S L P S, Attingal",kerala_pdfs/eng_14_128_148.pdf,kerala_pdfs/mal_14_128_148.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,149,"Municipal Town Hall, Attingal",kerala_pdfs/eng_14_128_149.pdf,kerala_pdfs/mal_14_128_149.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,150,"Vidhyadhiraja English Medium H S, Kuzhimukku",kerala_pdfs/eng_14_128_150.pdf,kerala_pdfs/mal_14_128_150.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,151,"Vidhyadhiraja English Medium H S, Kuzhimukku (East Portion)",kerala_pdfs/eng_14_128_151.pdf,kerala_pdfs/mal_14_128_151.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,152,"Govt. Diet, Attingal North Building",kerala_pdfs/eng_14_128_152.pdf,kerala_pdfs/mal_14_128_152.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,153,"Govt College Attingal, Roof Building, South portion",kerala_pdfs/eng_14_128_153.pdf,kerala_pdfs/mal_14_128_153.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,154,"Jawahar Nursery School, Avanavanchery",kerala_pdfs/eng_14_128_154.pdf,kerala_pdfs/mal_14_128_154.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,155,"Right Choice LPS, Avanavanchery",kerala_pdfs/eng_14_128_155.pdf,kerala_pdfs/mal_14_128_155.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,156,"I T I, Attingal (Main Building, East Side)",kerala_pdfs/eng_14_128_156.pdf,kerala_pdfs/mal_14_128_156.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,157,"Nalikera Complex, Mamom",kerala_pdfs/eng_14_128_157.pdf,kerala_pdfs/mal_14_128_157.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,158,"Govt. Town U P S, Attingal",kerala_pdfs/eng_14_128_158.pdf,kerala_pdfs/mal_14_128_158.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,159,"Navabharath English Medium HS, Valiyakunnu",kerala_pdfs/eng_14_128_159.pdf,kerala_pdfs/mal_14_128_159.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,160,"Navabharath English Medium HS, Valiyakunnu",kerala_pdfs/eng_14_128_160.pdf,kerala_pdfs/mal_14_128_160.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,161,"Govt. Girls H S S, Attingal (North Building)",kerala_pdfs/eng_14_128_161.pdf,kerala_pdfs/mal_14_128_161.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,162,"U P S, Kunnuvaram (South Portion)",kerala_pdfs/eng_14_128_162.pdf,kerala_pdfs/mal_14_128_162.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,163,"U P S, Kunnuvaram (North Side)",kerala_pdfs/eng_14_128_163.pdf,kerala_pdfs/mal_14_128_163.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,164,Vettinary Hospital New Building(RIC Attingal),kerala_pdfs/eng_14_128_164.pdf,kerala_pdfs/mal_14_128_164.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,165,"Govt. Girls H S S, Attingal (South Building)",kerala_pdfs/eng_14_128_165.pdf,kerala_pdfs/mal_14_128_165.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,166,"Govt. Town U P S, Attingal (South Side)",kerala_pdfs/eng_14_128_166.pdf,kerala_pdfs/mal_14_128_166.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,167,"Govt. L P S, Attingal (North Side)",kerala_pdfs/eng_14_128_167.pdf,kerala_pdfs/mal_14_128_167.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,168,Govt. L P S Attingal,kerala_pdfs/eng_14_128_168.pdf,kerala_pdfs/mal_14_128_168.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,169,"Govt. L P S, Attingal (South Side)",kerala_pdfs/eng_14_128_169.pdf,kerala_pdfs/mal_14_128_169.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,170,"R M L P S Mananakku, East Portion",kerala_pdfs/eng_14_128_170.pdf,kerala_pdfs/mal_14_128_170.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,171,"Govt. High School, Kavalayur, U P Division, North portion",kerala_pdfs/eng_14_128_171.pdf,kerala_pdfs/mal_14_128_171.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,172,"U P S Vedanvila , MAnamboor South portion",kerala_pdfs/eng_14_128_172.pdf,kerala_pdfs/mal_14_128_172.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,173,Sadanathil English Medium School Near CHC Manamboor,kerala_pdfs/eng_14_128_173.pdf,kerala_pdfs/mal_14_128_173.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,174,"Anganwadi, Puthencode, Manamboor",kerala_pdfs/eng_14_128_174.pdf,kerala_pdfs/mal_14_128_174.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,175,U P S Vedanvila Manamboor West Portion,kerala_pdfs/eng_14_128_175.pdf,kerala_pdfs/mal_14_128_175.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,176,Panchayath Samskarika Nilayam Valiyavila,kerala_pdfs/eng_14_128_176.pdf,kerala_pdfs/mal_14_128_176.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,177,"P TM UPS Front Portion, Chencherikonam",kerala_pdfs/eng_14_128_177.pdf,kerala_pdfs/mal_14_128_177.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,178,"Sadanam School, Ramnagar, Alamcode",kerala_pdfs/eng_14_128_178.pdf,kerala_pdfs/mal_14_128_178.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,179,"Anganwadi, Karimpuvila, Manamboor",kerala_pdfs/eng_14_128_179.pdf,kerala_pdfs/mal_14_128_179.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,180,"Govt. High School, Kavalayur (East portion)",kerala_pdfs/eng_14_128_180.pdf,kerala_pdfs/mal_14_128_180.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,181,"Family Welfare Center, Kannankara",kerala_pdfs/eng_14_128_181.pdf,kerala_pdfs/mal_14_128_181.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,182,"R M L P S Mananakku, West portion",kerala_pdfs/eng_14_128_182.pdf,kerala_pdfs/mal_14_128_182.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,183,"Govt. L P S , Kulamuttam",kerala_pdfs/eng_14_128_183.pdf,kerala_pdfs/mal_14_128_183.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,184,"Sub Registrar Office, Kavalayoor",kerala_pdfs/eng_14_128_184.pdf,kerala_pdfs/mal_14_128_184.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,185,"Govt. HS Kavalayoor, Higher Secondary Block",kerala_pdfs/eng_14_128_185.pdf,kerala_pdfs/mal_14_128_185.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,186,Mahila Samajam Kavalayur,kerala_pdfs/eng_14_128_186.pdf,kerala_pdfs/mal_14_128_186.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,187,"Govt High School Kavalayur U P Division, South portion",kerala_pdfs/eng_14_128_187.pdf,kerala_pdfs/mal_14_128_187.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,188,"Love Dale School, Thottikallu",kerala_pdfs/eng_14_128_188.pdf,kerala_pdfs/mal_14_128_188.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,189,Govt. New LPS Ritervila North Building (West),kerala_pdfs/eng_14_128_189.pdf,kerala_pdfs/mal_14_128_189.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,190,Govt. New LPS Ritervila North Building (East),kerala_pdfs/eng_14_128_190.pdf,kerala_pdfs/mal_14_128_190.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,191,Govt. New LPS Ritervila South Building (West),kerala_pdfs/eng_14_128_191.pdf,kerala_pdfs/mal_14_128_191.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,192,Govt. New L P S Rittervila South Building (West Side),kerala_pdfs/eng_14_128_192.pdf,kerala_pdfs/mal_14_128_192.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,193,"Govt.VHSS, Vakkam, New East Building (North side)",kerala_pdfs/eng_14_128_193.pdf,kerala_pdfs/mal_14_128_193.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,194,"Govt.VHSS, Vakkam, New East Building (South side)",kerala_pdfs/eng_14_128_194.pdf,kerala_pdfs/mal_14_128_194.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,195,"Govt. L P Boys School, Pulivilakam (South Side)",kerala_pdfs/eng_14_128_195.pdf,kerala_pdfs/mal_14_128_195.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,196,"Govt. V H S S, Vakkom, New Building West Block North",kerala_pdfs/eng_14_128_196.pdf,kerala_pdfs/mal_14_128_196.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,197,"Prabodhini UPS, Vakkom (East Side)",kerala_pdfs/eng_14_128_197.pdf,kerala_pdfs/mal_14_128_197.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,198,"Prabodhini UPS, Vakkom (West Portion)",kerala_pdfs/eng_14_128_198.pdf,kerala_pdfs/mal_14_128_198.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,199,"Govt. L P Girls School, Maruthanvilakam (East Side)",kerala_pdfs/eng_14_128_199.pdf,kerala_pdfs/mal_14_128_199.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,200,"Govt. L P Girls School, Maruthanvilakam (West Side)",kerala_pdfs/eng_14_128_200.pdf,kerala_pdfs/mal_14_128_200.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,201,"U P S Nilakkamukku, New Building (South Side)",kerala_pdfs/eng_14_128_201.pdf,kerala_pdfs/mal_14_128_201.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,202,"U P S Nilakkamukku, New Building (East Side)",kerala_pdfs/eng_14_128_202.pdf,kerala_pdfs/mal_14_128_202.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,203,"UPS Nilaykkamukku New Building, West",kerala_pdfs/eng_14_128_203.pdf,kerala_pdfs/mal_14_128_203.pdf
14.THIRUVANANTHAPURAM,128.ATTINGAL ,204,UIT Kerala University (Govt.Muslim LPS Campus),kerala_pdfs/eng_14_128_204.pdf,kerala_pdfs/mal_14_128_204.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,001,SNVHSS (West Side),kerala_pdfs/eng_14_129_001.pdf,kerala_pdfs/mal_14_129_001.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,002,Asan Memorial Govt.LPS,kerala_pdfs/eng_14_129_002.pdf,kerala_pdfs/mal_14_129_002.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,003,"Asan Smaraka Conferance Hall, Kayikkara",kerala_pdfs/eng_14_129_003.pdf,kerala_pdfs/mal_14_129_003.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,004,"St. Alosius LPS, Anchuthengo (North Side)",kerala_pdfs/eng_14_129_004.pdf,kerala_pdfs/mal_14_129_004.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,005,"St. Alosius LPS, Anchuthengo (North Side) West Building",kerala_pdfs/eng_14_129_005.pdf,kerala_pdfs/mal_14_129_005.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,006,"St. Alosius LPS, Anchuthengo (South Side) West Building",kerala_pdfs/eng_14_129_006.pdf,kerala_pdfs/mal_14_129_006.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,007,"Board Boys LPS, Old Building (West)",kerala_pdfs/eng_14_129_007.pdf,kerala_pdfs/mal_14_129_007.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,008,"B V LPS, Anganwadi Building",kerala_pdfs/eng_14_129_008.pdf,kerala_pdfs/mal_14_129_008.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,009,"Board Boys LPS, Anchuthengo (East Side)",kerala_pdfs/eng_14_129_009.pdf,kerala_pdfs/mal_14_129_009.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,010,Panchayath Office Anjuthengu(Friend Office),kerala_pdfs/eng_14_129_010.pdf,kerala_pdfs/mal_14_129_010.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,011,"St. Joseph HSS, Anchuthengo (North Side)",kerala_pdfs/eng_14_129_011.pdf,kerala_pdfs/mal_14_129_011.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,012,"Secret Heart LPS, Anchuthengu",kerala_pdfs/eng_14_129_012.pdf,kerala_pdfs/mal_14_129_012.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,013,St Joseph H S Anchuthengu (Old Building),kerala_pdfs/eng_14_129_013.pdf,kerala_pdfs/mal_14_129_013.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,014,"Sree Narayana Vilasom HSS, Higher Secondary Western Building (North Portion)",kerala_pdfs/eng_14_129_014.pdf,kerala_pdfs/mal_14_129_014.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,015,"Sree Narayana Vilasom HSS, Higher Secondary Library Hall",kerala_pdfs/eng_14_129_015.pdf,kerala_pdfs/mal_14_129_015.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,016,"Sreenarayanavilasam Highschool, Kadakkavur ( South Side)",kerala_pdfs/eng_14_129_016.pdf,kerala_pdfs/mal_14_129_016.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,017,"Sree Ramavarma vilasam L P School, Kadakkavur (South Side)",kerala_pdfs/eng_14_129_017.pdf,kerala_pdfs/mal_14_129_017.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,018,"Sree Ramavarma Vilasam L P School, Kadakkavur (West Side)",kerala_pdfs/eng_14_129_018.pdf,kerala_pdfs/mal_14_129_018.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,019,"Sree Sethuparvathibhai Highschool, Kadakkavur (South)",kerala_pdfs/eng_14_129_019.pdf,kerala_pdfs/mal_14_129_019.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,020,"Sree Sethuparvathibhai Highschool, Kadakkavur (Center Side)",kerala_pdfs/eng_14_129_020.pdf,kerala_pdfs/mal_14_129_020.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,021,"Y L M U P S Elappuram, Main Building North",kerala_pdfs/eng_14_129_021.pdf,kerala_pdfs/mal_14_129_021.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,022,Asad Memorial L P S (East Side),kerala_pdfs/eng_14_129_022.pdf,kerala_pdfs/mal_14_129_022.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,023,Asad Memorial L P S (West Side),kerala_pdfs/eng_14_129_023.pdf,kerala_pdfs/mal_14_129_023.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,024,"Govt. U P S, Kudavoorkonam (North Side)",kerala_pdfs/eng_14_129_024.pdf,kerala_pdfs/mal_14_129_024.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,025,"UPS KUDAVOORKONAM, SOUTH PORTION",kerala_pdfs/eng_14_129_025.pdf,kerala_pdfs/mal_14_129_025.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,026,"Palamkonam Angawady, Kattadimukku",kerala_pdfs/eng_14_129_026.pdf,kerala_pdfs/mal_14_129_026.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,027,Govt LPS Keezhattingal New building west portion,kerala_pdfs/eng_14_129_027.pdf,kerala_pdfs/mal_14_129_027.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,028,Govt LPS Keezhattingal New building east portion,kerala_pdfs/eng_14_129_028.pdf,kerala_pdfs/mal_14_129_028.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,029,"B V U P S, Keezhattingal, New Building ( South)",kerala_pdfs/eng_14_129_029.pdf,kerala_pdfs/mal_14_129_029.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,030,"Govt. B V U P S, Keezhattingal, New Building (North)",kerala_pdfs/eng_14_129_030.pdf,kerala_pdfs/mal_14_129_030.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,031,Thinavila Anganwady No 71,kerala_pdfs/eng_14_129_031.pdf,kerala_pdfs/mal_14_129_031.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,032,"B V UPS, Keezhattingal",kerala_pdfs/eng_14_129_032.pdf,kerala_pdfs/mal_14_129_032.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,033,"Anganvadi No.27, Pazhanchira",kerala_pdfs/eng_14_129_033.pdf,kerala_pdfs/mal_14_129_033.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,034,Govt. L P S Melkadakkavur (East Side),kerala_pdfs/eng_14_129_034.pdf,kerala_pdfs/mal_14_129_034.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,035,"Govt. L P S, Padanilam (West Side)",kerala_pdfs/eng_14_129_035.pdf,kerala_pdfs/mal_14_129_035.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,036,"Ksheeravyavasaya Co-operative Society, Ksheerabhavan, Mannathimoola",kerala_pdfs/eng_14_129_036.pdf,kerala_pdfs/mal_14_129_036.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,037,"Govt. L P S, Padanilam (East Side)",kerala_pdfs/eng_14_129_037.pdf,kerala_pdfs/mal_14_129_037.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,038,"Kalaposhini Library, Melkaddakkavur",kerala_pdfs/eng_14_129_038.pdf,kerala_pdfs/mal_14_129_038.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,039,"Govt. U P S, Anathalavattam (East Side)",kerala_pdfs/eng_14_129_039.pdf,kerala_pdfs/mal_14_129_039.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,040,"Govt. L P S, Padanilam",kerala_pdfs/eng_14_129_040.pdf,kerala_pdfs/mal_14_129_040.pdf
14.THIRUVANANTHAPURAM,129.CHIRAYINKEEZHU,041,"S S V H S, Sarkara (New Building-Near Office Room)",kerala_pdfs/eng_14_129_041.pdf,kerala_pdfs/mal_14_129_041.pdf
